location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_knee_pain,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45043,2020-01-27,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.24,3.69,7.92,5.28,13.32,2.64,8.84,7.65,2.77,3.43,2.38,7.52,4.49,2.77,4.22,3.03,1.98,3.03,2.11,25.07,5.01,10.42,2.77,,4.09,2.38,10.69,3.83,2.51,3.69,5.8,3.03,6.2,2.51,5.14,5.67,4.35,4.75,2.64,3.96,10.29,1.85,35.09,7.12,4.35,6.46,,5.54,4.35,5.67,,2.64,6.33,47.89,1.98,1.98,,,2.24,1.98,5.14,6.6,1.98,2.51,3.17,3.03,6.99,5.54,4.88,3.83,,3.03,3.3,9.395062,5.62963,14.567901,0.1905,5.847222,78.997589
US_SC_45043,2020-01-28,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,4.03,4.71,10.75,4.44,14.65,1.88,5.11,9.41,3.63,2.29,,8.47,4.97,2.82,3.63,,,4.17,,27.69,4.57,9.54,3.76,3.09,5.65,4.03,10.08,4.84,2.69,3.36,4.44,5.38,5.38,2.29,4.84,5.38,2.02,6.45,5.38,4.17,14.52,2.55,38.44,7.53,3.76,9.95,2.55,3.09,5.51,6.72,2.42,3.5,5.78,50.0,2.42,2.96,,2.69,2.55,2.02,5.24,9.41,2.55,2.96,1.88,4.44,5.91,6.59,6.32,2.02,2.96,3.23,2.02,8.802469,3.185185,13.641975,1.161143,4.513889,74.925335
US_SC_45043,2020-01-29,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.22,6.99,8.6,3.9,11.02,2.15,9.4,8.33,2.15,4.97,2.82,6.72,5.37,2.42,4.17,2.42,,3.9,,28.35,4.03,9.0,4.3,3.63,3.63,3.36,10.88,7.25,,4.57,3.63,6.85,5.11,,5.37,6.31,,5.11,2.82,5.51,13.3,,38.69,7.52,3.49,7.66,,4.17,4.97,6.05,3.09,2.55,5.11,44.74,2.15,,2.55,,2.55,3.36,6.18,10.08,,2.82,3.49,3.76,6.72,7.12,6.58,4.3,4.57,3.9,3.09,5.91358,0.802469,12.58642,0.0,2.868056,81.703277
US_SC_45043,2020-01-30,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.06,4.93,9.2,5.2,10.79,3.06,7.33,6.8,3.2,4.8,,5.6,2.8,3.73,4.26,3.06,,4.93,,31.58,3.6,9.73,3.86,,4.53,3.06,9.99,3.86,,3.2,5.46,4.0,4.0,,3.6,5.46,2.53,4.93,,2.13,10.53,2.53,38.78,8.0,3.2,8.0,2.27,3.33,4.0,5.73,3.2,,7.46,43.04,2.13,1.87,3.33,2.4,,2.53,6.13,7.86,2.8,3.73,3.46,2.13,5.86,4.93,5.86,3.33,3.06,5.06,,8.679012,5.240741,12.08642,4.0005,4.805556,77.192417
US_SC_45043,2020-01-31,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,1.86,5.7,10.08,3.05,11.27,2.65,3.85,6.23,,2.78,4.24,5.83,3.71,3.05,2.78,,2.25,3.58,,34.21,3.71,8.75,3.31,3.05,4.91,2.39,10.47,2.92,,3.18,3.58,4.51,4.38,2.78,4.64,5.44,,4.38,2.78,2.65,11.93,2.12,43.09,6.1,1.86,7.03,1.86,2.25,4.11,4.24,2.12,2.25,5.83,35.4,,,2.12,,2.52,,4.77,6.5,,1.99,2.25,1.86,5.57,5.04,4.91,2.78,2.92,3.31,2.39,5.858025,3.320988,9.469136,3.4925,2.784722,81.414007
US_SC_45043,2020-02-01,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.85,5.69,7.94,3.6,11.38,2.55,7.64,7.19,,2.55,,7.79,3.9,3.44,3.9,,,4.04,,24.87,6.59,10.79,3.3,3.9,3.0,,8.54,5.24,,2.55,4.34,4.79,5.69,2.85,4.04,5.24,,4.79,,3.15,9.14,2.55,29.51,6.89,2.55,7.64,,4.94,3.9,4.49,2.55,,5.39,47.94,,,,2.1,,,2.1,6.74,2.55,3.0,3.15,2.7,6.59,4.49,5.39,2.7,3.15,2.85,4.64,6.709877,4.919753,8.888889,14.478,6.201389,97.008094
US_SC_45043,2020-02-02,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.0,6.3,8.11,6.75,10.81,2.55,7.81,8.71,,,,4.65,4.65,,3.0,2.55,2.4,5.1,,21.77,4.95,10.66,3.75,3.45,3.9,2.1,7.66,4.2,,2.4,2.4,6.3,5.1,3.75,4.95,6.16,,4.95,,4.2,9.46,2.55,31.07,8.11,2.7,7.36,2.7,2.55,3.6,5.25,3.6,2.1,4.8,42.33,2.1,2.4,2.85,,3.0,2.25,3.15,7.66,,,3.45,4.2,6.0,4.35,4.05,2.1,2.7,3.45,3.15,8.814815,3.740741,16.62963,0.084667,4.347222,73.693704
US_SC_45043,2020-02-03,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,4.03,6.31,8.33,4.16,12.89,2.42,5.91,8.33,2.15,3.63,2.28,7.52,3.76,2.15,4.16,2.28,3.49,3.76,,23.37,4.57,11.82,2.28,3.89,3.22,2.82,10.61,4.03,3.49,,3.09,5.51,4.16,2.55,5.24,4.43,1.88,6.04,4.03,4.16,12.22,,35.59,9.0,3.22,8.86,2.42,3.22,4.57,5.1,4.43,2.15,6.31,48.48,,1.88,,,2.15,4.3,4.7,6.58,2.01,2.01,5.1,3.09,8.46,5.37,5.24,3.22,3.09,2.69,2.15,13.117284,5.222222,21.37037,0.0,4.25,55.122625
US_SC_45043,2020-02-04,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.8,4.39,8.25,6.39,13.18,3.06,7.32,6.39,4.53,3.73,1.86,5.86,3.86,2.0,4.39,,2.53,3.06,2.53,22.23,4.13,12.38,3.33,2.66,5.06,3.6,10.65,4.26,,3.73,2.8,5.06,5.59,2.8,4.39,4.53,,4.93,2.8,3.6,9.98,3.6,30.89,7.32,4.53,9.05,2.0,2.13,5.72,5.59,,2.66,6.92,43.8,,,,2.8,3.06,2.66,6.26,8.65,1.86,3.19,3.6,2.53,8.12,6.52,4.39,2.53,4.26,4.39,2.4,14.376543,9.216049,20.901235,0.0,8.8125,69.361025
US_SC_45043,2020-02-05,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.31,6.1,10.04,4.75,12.75,3.53,9.9,7.59,2.58,4.2,2.98,6.1,5.15,4.48,4.07,,,5.15,,24.55,3.66,12.75,2.03,2.17,4.34,3.66,13.43,3.93,,3.53,4.34,4.48,4.88,3.25,2.98,5.83,3.12,5.02,2.85,2.85,12.88,2.71,32.01,8.54,3.39,7.05,,4.88,7.05,4.61,2.71,2.31,6.51,45.84,3.12,2.58,,3.53,2.31,2.03,5.29,5.15,2.85,3.25,2.03,3.66,7.59,7.73,4.48,3.66,4.88,,,16.438272,12.339506,21.808642,0.0,12.534722,77.961147
US_SC_45043,2020-02-06,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,,3.87,8.78,5.16,10.97,,5.68,7.48,,4.39,3.1,6.71,3.74,2.71,4.65,1.81,2.45,2.84,,23.74,3.74,11.87,3.74,2.58,5.16,2.32,9.94,3.61,,2.84,3.74,4.78,5.94,2.71,6.19,5.94,2.97,4.26,,2.84,9.68,1.81,34.2,7.48,2.32,7.87,1.81,4.13,5.55,5.03,2.45,2.19,2.84,46.33,,,2.06,,1.81,2.45,4.65,8.65,1.81,2.19,3.23,4.0,4.78,4.26,3.61,3.23,2.71,3.1,,18.925926,15.475309,22.216049,0.254,16.826389,87.710661
US_SC_45043,2020-02-07,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,,3.91,9.16,4.98,12.53,3.23,7.41,6.2,3.23,3.77,1.89,7.68,4.58,2.56,3.77,2.15,,2.29,1.89,20.61,4.04,9.16,,2.15,4.58,3.37,9.83,4.44,,4.04,4.31,5.66,6.2,1.89,4.98,2.83,2.02,3.37,2.83,4.17,10.24,2.56,27.34,4.58,4.71,9.7,,3.77,4.85,3.77,2.83,,3.5,43.5,,,,,3.1,1.89,4.98,8.89,,3.77,3.77,3.5,6.46,5.12,5.12,2.42,3.5,3.77,3.91,15.351852,9.339506,20.820988,32.385,9.0,66.273912
US_SC_45043,2020-02-08,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.2,4.57,7.01,5.94,12.95,2.44,8.22,7.31,,,,5.94,3.66,2.44,2.59,,,4.26,,23.3,2.13,8.07,3.66,3.2,4.26,2.59,8.07,3.35,2.29,2.59,3.66,4.87,5.18,3.66,3.81,6.7,,4.26,2.59,3.2,9.44,2.44,29.7,6.7,3.5,8.22,,2.29,4.87,4.57,4.11,,6.25,40.21,,2.13,,,2.59,,4.42,6.86,2.13,2.13,,2.44,7.16,5.48,4.72,2.13,3.05,2.13,,5.851852,0.975309,10.814815,4.41325,-1.006944,61.698553
US_SC_45043,2020-02-09,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,4.66,4.81,10.67,6.01,11.88,2.56,7.82,6.16,2.25,4.36,2.4,7.67,4.06,3.01,4.06,,,3.31,,24.5,4.21,10.52,2.56,4.06,3.76,2.1,11.28,3.91,,2.56,5.11,5.56,7.07,2.1,3.61,4.81,2.56,3.76,2.71,2.56,10.37,2.4,28.71,6.62,3.76,6.31,3.16,3.16,3.61,3.61,,3.01,5.11,43.15,,3.31,,,3.01,3.91,6.92,8.57,2.25,4.21,3.31,4.81,6.46,5.26,5.86,3.16,4.06,4.51,2.25,6.604938,0.851852,13.160494,0.0,1.868056,72.227999
US_SC_45043,2020-02-10,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.41,3.93,7.21,6.03,12.19,2.88,6.16,7.08,3.8,4.46,2.1,8.0,5.11,,5.77,,2.23,3.93,,22.42,4.33,9.96,2.23,3.54,6.55,3.15,10.88,3.67,3.02,3.02,2.88,5.24,5.9,2.36,3.67,5.77,2.75,5.24,3.67,3.54,10.23,2.36,31.34,6.29,3.67,7.21,2.23,4.06,5.38,4.98,,2.36,4.85,39.46,,3.15,,1.97,2.62,3.67,5.77,9.7,2.36,2.36,3.54,3.02,5.11,6.16,5.9,2.88,2.49,3.15,,11.851852,3.703704,21.641975,0.0,7.979167,77.760453
US_SC_45043,2020-02-11,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,1.84,4.75,8.57,4.75,13.57,3.82,8.3,7.91,,4.48,2.9,7.51,4.75,1.84,3.95,2.11,2.64,5.01,,20.17,3.16,10.02,2.64,4.35,3.95,2.5,10.81,5.67,3.82,3.16,3.69,8.04,6.72,,5.93,4.22,,4.61,4.22,5.01,13.31,2.37,28.86,7.64,4.75,10.41,2.77,2.9,4.61,4.48,5.27,,5.4,45.6,2.77,3.82,1.84,2.37,1.84,2.64,7.25,9.49,2.77,3.16,3.16,4.22,7.91,5.54,5.4,4.09,3.56,4.35,1.98,19.358025,15.604938,24.641975,0.0,16.652778,84.371075
US_SC_45043,2020-02-12,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.21,4.93,6.09,5.84,15.3,2.85,7.65,7.65,2.21,4.41,3.37,7.0,5.84,1.95,2.59,,1.82,2.59,,19.97,6.22,11.54,3.63,3.11,4.41,2.08,11.93,4.8,3.11,3.5,5.06,5.84,5.32,2.98,4.28,4.02,2.46,5.06,3.63,2.72,9.73,3.37,30.61,5.97,4.28,7.91,2.72,4.67,3.63,4.93,4.02,2.59,5.45,47.08,,1.82,,3.76,,3.11,4.41,7.13,,1.82,3.37,4.67,6.87,4.15,5.06,2.72,2.33,2.59,,18.154321,14.141975,22.450617,0.0,16.354167,89.177994
US_SC_45043,2020-02-13,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,3.62,4.65,8.53,5.04,12.15,3.88,7.63,7.76,2.46,3.36,2.84,7.63,3.23,2.71,3.88,2.33,2.07,6.08,2.2,16.55,,10.21,3.75,1.94,4.91,,10.99,5.69,2.84,2.33,2.97,5.43,5.69,1.94,3.75,2.58,3.36,4.78,4.14,2.84,10.08,3.49,32.19,6.98,3.75,9.05,1.94,5.04,5.3,4.91,2.46,2.97,6.21,43.17,,2.46,1.81,,3.1,,5.43,5.82,,2.97,3.62,2.97,6.72,6.33,5.3,2.07,4.01,3.88,3.23,18.864198,15.240741,23.135802,0.0,17.513889,91.577735
US_SC_45043,2020-02-14,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,,,,,,2.36,5.7,7.64,4.58,12.78,2.5,8.06,5.97,3.06,2.92,,3.33,3.75,2.92,4.03,2.22,,2.64,,14.45,3.47,7.92,1.95,2.78,4.31,2.78,10.0,3.06,2.36,,3.75,4.31,4.03,2.22,5.14,4.31,,3.19,,1.95,10.0,2.36,27.37,7.08,2.78,6.11,1.95,3.61,5.14,2.64,2.92,3.19,5.28,38.2,3.06,,,1.95,2.64,,3.47,5.14,,2.92,1.95,4.03,3.61,3.89,5.7,2.5,4.31,3.06,,13.419753,8.5,19.092593,2.0828,6.347222,62.741124
US_SC_45043,2020-02-15,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,14,0,26,-2,0,3.01,3.91,8.42,6.46,10.37,,6.62,6.92,,2.86,,5.41,5.41,,4.51,,,3.01,,17.59,3.76,11.88,2.56,3.01,,2.1,7.22,5.41,,,4.06,4.81,4.96,2.41,4.21,5.41,2.25,4.36,3.01,3.16,7.22,2.25,22.4,4.66,4.06,5.86,2.86,3.31,2.86,3.91,,2.56,3.76,40.14,,,,,2.71,,4.36,5.71,2.1,3.01,,3.46,6.46,4.06,5.11,2.1,3.76,,3.31,6.796296,2.962963,12.432099,0.0,0.722222,66.023287
US_SC_45043,2020-02-16,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,23,-1,,-3,,3.32,6.06,9.81,5.77,12.55,,7.65,7.07,,3.03,,7.65,4.33,,4.04,,,3.03,2.6,18.04,4.76,9.81,2.45,2.16,4.76,,10.24,5.63,3.03,,3.32,4.91,4.76,2.89,4.18,7.07,2.02,5.2,3.75,4.18,7.94,2.89,23.52,7.21,2.89,7.5,,4.18,2.89,4.62,3.61,3.17,5.05,45.6,2.74,2.02,,,2.45,,4.62,6.93,3.32,2.31,,2.6,4.76,4.33,4.76,2.89,2.89,3.9,2.31,8.771605,4.512346,14.018519,0.0635,4.444444,75.429534
US_SC_45043,2020-02-17,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,12,-1,,-15,5,2.75,4.67,10.71,6.04,15.51,3.71,9.33,8.1,,4.39,3.16,7.96,2.88,3.57,5.35,,,2.06,,24.02,3.29,11.8,2.61,3.29,5.76,,12.9,4.67,3.29,3.84,3.02,5.35,5.49,2.33,5.21,6.04,3.16,4.94,3.43,3.57,12.21,2.2,30.19,6.72,4.94,6.59,,4.94,4.53,4.39,2.61,2.33,3.16,43.09,,,,,3.16,2.2,5.63,5.76,,3.29,4.25,2.2,4.53,6.45,5.35,2.88,2.06,4.67,,11.228395,7.833333,15.166667,1.7272,9.506944,89.635333
US_SC_45043,2020-02-18,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,10,-5,-8,2,2,2.4,4.45,9.97,4.45,11.9,3.25,10.22,8.17,2.52,3.0,1.8,7.57,4.33,1.92,2.64,1.92,,3.0,,19.47,3.85,9.73,3.37,4.09,4.09,3.12,12.74,4.33,,2.88,2.76,5.53,5.53,2.88,6.73,5.65,2.04,4.45,2.88,4.57,11.18,3.0,26.56,6.73,5.29,6.97,2.04,3.85,6.85,4.93,2.52,2.76,6.37,45.67,,,2.28,2.04,2.64,2.28,4.33,5.17,1.8,2.64,1.92,3.12,5.17,7.21,4.09,2.64,4.93,3.0,3.12,13.277778,10.561728,16.666667,0.127,11.465278,89.460248
US_SC_45043,2020-02-19,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,4,-3,-28,-1,4,2.66,3.7,7.39,4.97,8.09,2.89,7.16,8.78,3.0,2.89,2.31,6.7,5.31,3.93,4.16,,,2.42,,16.75,5.2,9.93,5.08,2.54,4.97,1.62,10.39,4.04,,3.23,3.23,4.16,4.16,2.66,4.62,4.5,,5.66,3.12,3.7,9.24,3.93,26.45,7.51,3.58,7.62,2.42,3.23,4.5,6.12,2.19,2.42,5.78,43.08,,2.54,2.08,,2.89,2.19,3.7,5.78,1.85,2.66,2.89,2.77,7.04,4.39,3.35,3.7,4.16,2.89,,15.160494,8.783951,17.641975,14.5415,14.513889,96.376896
US_SC_45043,2020-02-20,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-8,-12,-38,-3,4,,3.05,5.75,3.87,11.27,2.35,8.21,7.63,3.64,4.34,2.0,3.17,3.87,2.82,2.82,,1.64,3.05,,12.09,3.4,7.63,2.23,3.29,5.99,2.35,10.45,5.28,,2.82,4.22,4.7,2.82,1.64,2.93,4.81,3.17,3.4,4.7,1.76,11.15,2.35,26.99,7.28,4.11,5.87,2.23,3.17,3.17,3.64,3.64,,5.05,39.32,,2.0,,,1.76,2.11,5.4,3.87,2.0,3.64,2.35,3.4,5.63,4.58,4.58,,3.17,2.46,4.11,7.364198,4.290123,9.209877,2.54,3.645833,78.273583
US_SC_45043,2020-02-21,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,4,-7,-18,1,2,2.87,4.37,8.61,3.74,12.23,3.0,7.99,8.36,2.87,4.87,2.12,6.24,3.62,,4.12,,2.0,3.25,,13.98,4.12,7.24,3.25,2.5,3.62,2.37,10.98,4.37,,2.5,3.62,3.99,1.87,,4.49,4.24,3.37,3.0,1.87,3.87,10.86,2.37,22.34,3.99,2.75,6.24,,2.12,4.37,4.37,3.49,1.87,5.49,42.18,,2.5,1.75,2.87,3.0,2.5,4.74,5.24,3.25,2.12,2.62,4.37,5.37,4.99,5.62,3.12,2.25,1.87,,3.425926,1.611111,6.82716,25.3365,-1.486111,70.821901
US_SC_45043,2020-02-22,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,8,-1,18,2,0,4.04,5.98,9.72,5.23,10.32,2.54,6.58,6.88,2.54,2.24,,7.33,4.19,2.09,4.79,,2.69,3.89,,17.79,4.49,8.97,3.74,2.24,2.99,2.84,6.73,4.34,3.29,,5.23,5.23,4.49,2.24,3.89,5.08,2.69,5.83,,3.29,10.47,2.69,22.88,4.19,3.59,7.78,,2.24,2.39,5.38,3.29,2.69,5.53,42.91,,2.39,,,2.99,,4.19,5.83,,2.99,4.34,2.39,5.83,2.69,5.08,3.89,2.24,4.93,3.59,2.555556,-3.117284,10.746914,0.0635,-5.034722,57.814914
US_SC_45043,2020-02-23,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,12,-5,40,0,,4.04,9.12,9.87,5.68,13.16,,6.88,5.23,,2.84,2.84,7.63,2.24,2.39,3.74,,,3.29,2.24,14.65,5.08,8.52,4.04,4.79,4.79,2.99,9.87,5.68,,,4.19,5.08,3.44,2.54,5.98,6.58,,5.83,,2.09,7.03,,26.92,7.63,3.29,7.33,,3.29,4.19,4.93,2.99,2.54,5.53,48.9,2.84,2.54,2.09,,4.19,2.69,4.49,6.88,,3.59,2.24,,8.52,5.38,6.28,3.59,3.29,3.29,2.99,5.339506,-2.104938,14.777778,0.0,-0.743056,65.300583
