location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26149,2020-01-31,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,4.55,5.16,2.58,5.65,2.33,3.2,4.42,1.72,3.56,4.42,2.46,2.21,2.21,,3.81,25.32,3.07,7.25,2.58,,3.44,2.33,9.34,3.93,2.58,2.95,3.44,5.16,3.44,2.33,4.06,4.55,,4.67,29.38,4.42,,4.55,3.32,3.07,3.81,1.84,,3.81,33.92,,4.18,6.64,1.72,,3.69,4.92,4.42,1.84,2.58,2.7,2.33,-0.055556,-1.277778,1.988889,0.0,,-4.438889,72.452163
US_MI_26149,2020-02-01,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,5.19,4.3,2.67,7.71,,7.12,4.45,2.22,2.52,3.41,3.11,2.97,,,2.37,20.46,4.6,9.79,2.37,,4.0,2.22,8.16,4.6,2.37,2.97,4.45,4.45,2.52,2.97,3.26,3.11,,8.3,29.51,5.49,,6.08,,3.11,4.75,,,3.56,32.77,2.37,3.71,3.86,,,4.75,2.97,6.23,2.52,3.56,2.67,,0.222222,-2.077778,1.95,0.0,,-1.65,87.347812
US_MI_26149,2020-02-02,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,3.21,4.37,5.54,7.43,2.19,6.99,3.21,,3.79,4.52,,,2.77,,,21.42,3.06,9.18,,2.04,3.79,3.35,8.01,5.68,,3.21,3.64,3.35,,2.48,4.08,4.22,,4.95,26.81,5.1,2.33,5.1,2.33,2.77,5.25,2.33,,5.1,32.64,2.33,3.5,5.97,2.19,2.62,4.66,,4.95,2.91,2.77,2.04,,4.583333,-0.366667,11.766667,0.197556,,-0.244444,71.169926
US_MI_26149,2020-02-03,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,1.99,3.97,5.46,2.61,9.19,2.73,5.71,6.58,1.99,4.34,5.83,3.48,,3.23,1.99,,20.61,3.97,9.06,,1.86,3.72,2.85,7.7,3.6,2.11,2.73,4.84,5.09,,5.09,2.36,4.84,4.34,3.97,28.43,4.47,3.85,6.7,2.11,3.48,3.6,,2.23,5.09,32.15,,4.47,6.95,,1.74,4.59,4.47,3.1,2.48,4.34,2.23,1.99,5.083333,-2.527778,12.238889,0.0,,0.494444,72.298641
US_MI_26149,2020-02-04,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,2.37,3.44,6.4,4.5,9.0,,4.86,4.26,,4.26,7.7,3.32,1.66,2.37,,2.01,15.52,2.61,8.29,3.91,3.2,4.26,2.37,6.87,3.67,1.66,2.84,4.15,6.28,1.78,3.91,2.61,4.38,2.49,7.11,23.22,4.38,1.78,5.33,2.72,5.21,4.26,,4.26,3.44,31.63,,3.91,4.86,2.61,4.86,4.74,3.32,3.32,3.08,4.97,,,2.872222,-0.816667,9.572222,0.0,,-0.927778,76.267352
US_MI_26149,2020-02-05,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,4.03,6.11,3.05,5.37,2.69,7.69,4.27,,3.17,4.52,3.91,2.32,1.83,2.2,2.56,17.58,3.54,9.77,1.83,1.95,2.93,2.81,8.3,4.52,2.44,1.95,4.27,5.37,,3.3,1.71,4.15,1.95,4.03,24.42,7.08,1.71,5.74,1.95,2.56,3.91,,1.71,5.74,30.89,,3.3,4.64,2.08,1.71,4.15,5.13,4.15,2.56,4.15,2.81,1.83,-1.833333,-4.711111,1.527778,0.1016,,-8.716667,59.391733
US_MI_26149,2020-02-06,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,4.09,4.5,3.95,2.45,9.0,,7.36,4.23,2.73,3.0,4.5,2.73,2.45,3.0,2.04,2.18,21.68,,9.27,3.27,2.32,2.86,3.27,9.82,4.91,2.45,3.54,4.77,6.41,3.68,5.18,3.41,1.91,3.0,10.36,23.04,6.41,2.59,4.36,2.32,5.04,2.59,3.14,2.86,7.09,35.72,,4.5,4.09,2.73,2.59,5.04,3.41,3.54,,4.5,3.14,2.45,-3.805556,-4.822222,-1.605556,2.032,,-5.872222,85.675711
US_MI_26149,2020-02-07,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,1.83,4.26,3.29,3.53,9.38,2.56,5.36,3.41,1.95,3.41,3.17,3.41,2.31,1.95,2.44,2.68,15.96,2.92,6.7,2.92,2.56,2.68,2.8,6.58,4.02,,3.66,4.39,5.0,,3.53,1.71,2.92,2.56,7.07,24.86,4.87,,4.75,,2.68,3.66,1.71,2.56,4.87,30.47,,3.78,3.78,,1.71,3.9,1.71,3.17,2.8,3.05,2.31,2.31,-3.533333,-7.588889,0.544444,0.5715,78.74,-6.55,79.728986
US_MI_26149,2020-02-08,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,2.38,5.95,6.25,5.35,8.92,2.53,5.06,5.5,,2.83,6.39,3.72,2.08,2.83,,2.53,17.55,4.76,10.56,2.68,2.68,2.68,2.08,10.11,4.46,2.08,3.57,5.35,4.76,,3.12,2.83,6.69,3.27,4.61,20.37,4.91,,5.8,3.72,3.42,4.16,,2.53,4.16,40.3,2.68,,4.61,,2.38,4.01,4.01,3.27,,3.12,3.12,,-2.072222,-6.561111,1.677778,0.3175,99.06,-5.288889,78.759811
US_MI_26149,2020-02-09,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,3.35,4.22,6.11,2.91,6.99,2.04,6.7,5.24,,2.47,6.4,3.06,,2.77,,2.47,17.03,3.2,6.7,2.62,,3.64,,7.28,4.95,,,4.22,3.78,3.2,4.08,4.37,5.09,2.47,4.08,23.72,6.11,,6.26,3.2,3.35,4.51,2.18,2.47,3.93,32.02,2.77,3.78,8.01,3.93,,4.8,2.33,5.82,,2.77,2.91,,-1.877778,-5.444444,1.188889,0.1524,50.8,-4.177778,84.421863
US_MI_26149,2020-02-10,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,1.91,4.41,6.08,2.98,8.46,2.38,7.27,4.41,1.67,3.1,4.77,2.62,,3.57,,2.98,16.2,1.79,7.39,,,4.17,1.67,9.89,3.1,2.26,2.38,5.0,5.48,,4.88,2.15,4.05,3.1,7.75,21.68,3.69,2.15,5.96,1.79,4.77,3.1,,,4.17,32.29,,4.17,4.65,2.86,2.26,5.84,4.17,2.62,2.03,3.93,2.26,,0.688889,-1.955556,1.977778,1.1684,30.48,-1.038889,88.33856
US_MI_26149,2020-02-11,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,3.94,3.82,2.51,8.59,2.15,7.76,4.3,1.91,2.98,6.33,2.15,,2.62,,2.75,13.61,,8.47,1.67,2.03,5.49,,8.59,3.94,2.27,3.46,5.37,4.18,2.27,2.86,3.7,4.65,2.62,6.92,18.98,5.37,2.27,4.89,2.39,3.46,3.7,3.58,1.79,5.49,31.03,2.15,4.3,4.06,2.03,2.27,5.25,3.94,3.22,2.27,2.98,3.22,,-0.616667,-2.65,1.966667,0.0,30.48,-4.022222,77.903886
US_MI_26149,2020-02-12,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,3.52,6.21,1.88,5.27,2.46,8.32,4.1,,4.34,3.98,3.16,,1.99,,2.58,14.3,4.1,2.93,3.05,3.05,3.28,2.58,7.85,3.98,2.58,1.76,4.1,3.28,,2.46,4.1,3.05,2.93,6.33,21.09,3.87,2.93,5.51,1.76,5.98,2.23,2.34,1.76,4.8,30.12,2.11,2.46,4.57,2.58,2.23,6.45,2.23,2.69,1.88,3.05,,2.23,-2.666667,-6.322222,1.238889,0.0,,-6.261111,76.375807
US_MI_26149,2020-02-13,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,5.62,5.16,2.34,6.21,1.64,7.26,4.22,1.64,3.98,4.22,3.98,2.81,,1.87,4.22,12.89,2.69,3.87,1.64,,4.22,,6.91,2.23,,,3.87,3.52,2.93,2.46,3.4,4.22,2.23,5.86,21.2,5.74,2.93,4.22,2.58,5.16,3.63,2.11,,5.27,29.29,,4.45,5.27,,3.28,3.98,3.28,3.87,1.99,3.4,2.34,,-2.277778,-6.994444,0.222222,2.286,,-4.055556,87.669413
US_MI_26149,2020-02-14,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,,,,,,3.58,5.15,2.86,7.87,,5.58,4.72,,3.86,4.86,3.58,,2.72,2.29,3.0,15.3,,5.72,3.0,,3.58,2.15,5.72,3.58,2.29,2.0,3.29,3.86,,2.43,2.0,3.58,2.29,6.72,21.74,4.58,2.0,8.44,,3.72,2.86,2.29,,4.29,33.9,,3.15,6.87,,2.29,6.44,2.58,2.72,2.29,3.58,,2.86,-10.227778,-14.605556,-4.183333,0.254,78.74,-15.405556,65.89747
US_MI_26149,2020-02-15,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,6,-3,2,0,,5.57,5.12,4.37,8.13,,5.27,3.77,2.26,3.31,2.71,5.27,,2.11,,2.71,16.27,2.56,8.44,,,3.77,2.86,5.42,4.07,2.56,2.56,3.46,4.82,,,4.67,6.03,,5.12,20.18,3.92,,7.38,,2.26,3.62,2.86,2.86,3.46,28.92,2.86,2.26,6.63,,,5.87,3.77,4.07,3.31,2.71,2.56,3.01,-8.633333,-15.394444,0.022222,0.0,99.06,-14.288889,63.711081
US_MI_26149,2020-02-16,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,12,5,-1,,2.36,3.98,4.57,4.13,8.55,,4.28,5.31,,5.01,6.49,2.51,,,,2.21,15.04,4.28,9.73,,,4.87,3.39,4.42,3.83,,2.65,4.87,3.1,,2.95,4.28,4.57,2.36,6.64,23.45,5.9,,8.41,3.54,3.69,4.13,,,4.57,34.95,,4.13,5.61,2.8,,4.72,2.06,3.1,3.1,4.28,4.13,,0.072222,-3.694444,3.794444,0.0,99.06,-3.783333,75.422543
US_MI_26149,2020-02-17,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,0,0,-10,3,,3.4,6.53,2.04,7.35,,8.57,4.49,,3.67,5.44,3.95,,2.18,,3.13,15.51,3.4,7.89,2.31,2.18,3.54,2.31,8.98,2.72,,,4.22,5.58,,4.9,3.27,2.72,2.45,6.26,25.31,5.17,2.04,6.26,2.18,3.27,2.99,1.91,,4.22,33.07,2.18,3.81,8.3,,2.45,5.31,3.81,3.27,2.04,,,2.86,-1.333333,-5.761111,2.816667,0.0,50.8,-6.088889,70.250102
US_MI_26149,2020-02-18,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,3,-1,1,1,,3.64,5.7,2.06,6.18,3.03,5.33,3.64,1.82,2.91,5.58,5.21,,,,2.91,13.34,5.94,7.28,2.42,1.94,4.97,,7.03,3.76,1.82,2.42,4.61,3.27,2.3,3.03,4.61,2.3,2.55,5.7,23.89,3.03,4.12,4.24,2.3,2.91,3.27,,2.67,6.67,31.41,2.06,3.15,5.46,3.27,2.67,5.46,3.88,5.7,2.42,4.12,2.67,1.7,1.461111,-2.3,3.266667,3.120571,,-0.75,85.334168
US_MI_26149,2020-02-19,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,4,5,2,0,2.41,3.01,5.18,2.29,10.61,,6.27,4.82,2.53,4.7,4.7,4.22,1.81,3.38,,3.25,14.35,3.86,6.51,1.69,,6.63,2.17,6.75,3.25,,2.05,5.42,5.18,2.41,,3.62,5.3,,6.15,23.15,4.82,3.01,6.63,2.17,4.1,5.06,1.81,,5.67,32.91,,3.86,7.23,1.93,2.89,6.27,3.25,4.58,2.77,2.89,4.1,3.25,-3.322222,-7.233333,1.038889,0.1778,,-9.05,64.696599
US_MI_26149,2020-02-20,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,3,-1,0,1,2.03,4.06,6.21,3.46,7.76,,6.57,3.82,,3.7,4.3,2.99,1.79,4.3,,3.1,12.9,2.51,8.84,2.63,2.99,4.54,,7.05,3.34,1.67,2.03,4.3,3.7,3.82,2.99,3.1,3.58,1.79,5.02,22.69,5.61,2.87,5.73,2.27,,5.14,2.27,1.91,5.02,32.61,,4.18,4.9,1.67,2.15,5.14,3.23,4.42,1.67,3.58,2.03,,-6.4,-9.9,-2.444444,0.0,,-12.811111,60.45225
US_MI_26149,2020-02-21,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,4,-2,2,0,,3.49,5.29,2.65,6.01,,3.85,3.97,1.92,2.77,4.09,2.04,,2.53,2.53,,11.55,,6.86,,,4.81,,7.58,3.85,1.8,2.89,2.65,3.61,2.65,5.17,2.41,3.25,2.77,6.86,17.8,4.81,,6.38,3.13,4.33,2.89,,2.17,4.93,28.39,2.17,2.65,4.69,1.92,3.13,3.73,3.25,3.61,,3.61,2.29,,-6.294444,-11.094444,0.9,0.0,,-13.533333,56.822846
US_MI_26149,2020-02-22,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,17,6,1,-1,,4.0,6.66,3.7,8.14,,5.04,4.29,,2.22,4.59,4.29,,2.52,,2.81,14.81,2.52,6.07,2.52,2.52,4.0,,5.92,3.11,,2.52,3.7,3.85,,2.81,4.89,4.15,2.67,4.74,18.36,3.11,2.22,6.52,3.55,3.7,2.37,2.22,,4.15,33.62,2.52,3.41,6.37,2.52,,4.59,3.26,2.07,5.04,2.37,2.81,,0.422222,-6.95,7.894444,0.0,,-8.177778,52.693903
US_MI_26149,2020-02-23,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,19,12,7,,2.75,3.91,5.93,,6.66,,3.76,4.2,2.17,2.17,5.35,2.75,3.04,,2.31,2.75,11.86,2.17,4.2,2.17,,3.62,,6.51,4.34,,,4.34,4.34,2.17,4.49,3.76,4.05,,6.22,21.56,4.49,2.75,5.35,3.91,2.75,3.62,,2.31,4.2,34.0,,3.76,5.64,,2.02,7.09,2.75,,3.62,3.76,4.63,3.04,4.288889,-2.327778,11.422222,0.0,,-3.827778,55.668761
US_MI_26149,2020-02-24,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,6,6,6,0,1.79,3.46,5.01,2.27,7.04,2.39,6.33,5.01,1.91,4.06,5.25,2.15,2.39,4.06,,2.75,13.25,2.75,5.61,2.15,1.79,6.45,2.03,8.24,4.06,,2.51,4.06,4.54,1.67,2.63,3.1,4.89,,8.71,22.8,4.66,2.87,4.54,3.22,4.54,2.87,2.39,1.79,3.34,34.74,,2.87,5.37,1.67,,5.61,2.98,3.22,2.39,2.03,1.67,2.27,3.844444,-0.688889,8.633333,0.254,,0.816667,80.77333
US_MI_26149,2020-02-25,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,4,4,3,-1,1.94,4.57,6.16,3.2,5.02,,6.85,3.42,2.17,4.11,4.68,2.28,,1.71,,1.83,17.23,,7.53,2.17,,3.42,2.17,7.53,4.0,3.08,1.94,4.11,5.14,,1.71,2.74,3.08,3.2,7.99,26.82,4.0,2.05,4.0,2.51,4.34,5.14,1.83,3.31,5.59,31.16,,2.97,4.79,1.83,1.6,4.22,3.65,2.74,1.94,3.31,3.88,,2.033333,0.111111,4.916667,2.709333,,0.516667,89.828284
US_MI_26149,2020-02-26,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,-5,-10,-10,6,1.99,3.58,6.64,3.05,9.16,2.39,5.71,5.04,2.12,2.52,6.9,2.92,,2.52,,1.99,22.3,3.32,6.77,2.26,,5.58,,6.77,4.38,,2.12,4.91,5.97,2.52,3.85,1.99,4.25,2.92,6.9,33.85,3.85,4.51,5.84,2.12,4.51,4.12,,2.65,6.24,34.51,,2.52,6.37,1.99,,4.12,2.79,2.39,3.19,3.58,3.19,3.05,-1.644444,-3.105556,0.994444,2.286,,-3.216667,89.144055
US_MI_26149,2020-02-27,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,7,-1,-10,5,2.38,4.33,6.43,2.1,9.64,,9.23,5.59,,2.94,5.31,4.75,2.24,5.17,,1.96,21.25,3.21,9.23,2.38,,5.31,,6.29,3.21,,2.66,5.87,5.59,,4.33,3.91,4.89,,8.95,33.69,4.61,2.38,5.17,3.35,4.61,4.19,,2.1,5.73,36.76,,2.66,7.27,2.38,3.08,6.57,2.8,4.33,,3.77,3.08,,-4.194444,-5.588889,-1.95,0.8128,30.48,-8.611111,71.457575
US_MI_26149,2020-02-28,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,10,4,-1,0,,4.55,2.63,3.11,5.75,2.27,6.22,2.99,,4.07,3.71,2.27,,1.92,1.68,3.11,19.99,2.51,8.14,2.15,,3.35,,5.87,3.47,,1.8,3.83,4.55,1.68,2.63,2.15,3.47,,5.87,27.3,4.31,1.68,5.51,2.51,3.11,2.87,2.27,,3.71,30.17,,3.59,6.11,2.15,2.75,4.79,3.35,3.71,2.39,2.51,1.68,,-5.511111,-7.505556,-3.172222,0.1016,99.06,-10.794444,66.565708
US_MI_26149,2020-02-29,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,21,6,4,-1,2.92,3.36,6.72,2.34,6.72,3.07,7.16,4.38,,3.65,2.77,3.8,2.19,2.92,,,20.89,4.53,8.03,2.48,,3.65,3.07,6.86,4.82,,3.8,3.65,3.65,2.92,2.19,2.77,4.82,2.48,4.97,32.86,5.55,,6.57,2.34,3.8,3.65,,2.48,3.5,28.63,2.19,,7.01,,,3.8,3.21,3.5,,3.07,2.34,4.53,-4.583333,-9.266667,-0.455556,0.0,99.06,-11.894444,56.855529
US_MI_26149,2020-03-01,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,27,19,10,,2.95,7.82,6.93,3.25,8.85,,6.93,3.1,,,5.02,3.25,2.36,3.1,,2.8,20.36,3.54,8.7,4.72,,2.06,,6.49,5.16,,3.1,5.16,4.87,2.8,5.16,4.43,4.28,3.25,4.87,28.62,4.13,2.36,5.75,2.65,3.69,4.43,,3.98,5.16,34.67,,3.54,5.16,,3.84,4.57,3.25,3.69,2.36,3.39,,,-0.094444,-7.872222,9.294444,0.0,78.74,-7.094444,59.32937
US_MI_26149,2020-03-02,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,,,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,21,6,5,-1,1.78,3.21,4.75,2.26,8.08,2.02,6.54,3.45,1.66,4.16,4.87,2.85,1.9,3.21,2.14,2.5,18.07,2.14,6.18,3.21,2.26,4.16,,7.61,3.68,2.14,3.68,4.16,3.09,1.78,2.73,2.62,2.5,2.73,6.77,34.47,4.63,2.02,5.23,2.26,4.75,4.28,1.9,3.92,4.16,30.54,1.66,1.9,5.59,2.02,2.38,4.04,4.4,3.45,1.78,3.68,2.38,,7.316667,4.583333,10.127778,1.778,50.8,3.061111,74.578759
