location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asperger_syndrome,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bacterial_vaginosis,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_canker_sore,search_trends_chest_pain,search_trends_chronic_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dandruff,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_dysmenorrhea,search_trends_edema,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_generalized_anxiety_disorder,search_trends_gout,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hemorrhoids,search_trends_hives,search_trends_hypercholesterolemia,search_trends_hyperglycemia,search_trends_hypertension,search_trends_hyperthyroidism,search_trends_hypotension,search_trends_hypothyroidism,search_trends_implantation_bleeding,search_trends_indigestion,search_trends_infection,search_trends_inflammation,search_trends_inflammatory_bowel_disease,search_trends_insomnia,search_trends_iron_deficiency,search_trends_itch,search_trends_kidney_failure,search_trends_kidney_stone,search_trends_knee_pain,search_trends_lesion,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_mood_disorder,search_trends_myocardial_infarction,search_trends_nasal_congestion,search_trends_nausea,search_trends_neck_pain,search_trends_obesity,search_trends_otitis,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_pneumonia,search_trends_podalgia,search_trends_psychosis,search_trends_scar,search_trends_sciatica,search_trends_shortness_of_breath,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_apnea,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_swollen_lymph_nodes,search_trends_toothache,search_trends_tumor,search_trends_type_2_diabetes,search_trends_urinary_incontinence,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vertigo,search_trends_vomiting,search_trends_wart,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18091,2020-10-12,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,79,0,1973,48,,,0,3,4,2,1,12,8,5,13,13,2,19,44,68,51,322,321,313,327,240,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,37,42,1058,901,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,3,5,33,18,-18,5,1.35,4.06,5.47,4.55,18.74,1.79,6.99,4.71,0.87,1.41,3.68,1.95,4.66,1.73,3.63,1.68,5.25,2.92,1.35,1.73,0.92,1.52,1.41,7.53,2.98,3.79,2.49,,1.79,3.85,2.22,9.75,2.92,2.0,0.87,,2.71,1.68,3.3,3.47,1.9,3.47,1.46,0.92,3.47,1.03,3.85,1.84,3.3,,0.87,1.25,1.14,4.66,,,1.41,1.08,1.19,18.47,5.31,0.81,2.65,1.03,6.45,1.08,0.87,1.41,,2.22,3.25,3.58,,1.95,1.08,2.11,1.79,4.71,1.03,34.28,2.22,1.79,2.33,1.41,1.35,1.08,2.55,1.19,0.97,1.52,2.87,5.47,1.79,1.25,2.27,1.08,2.06,3.85,0.76,1.46,1.41,4.55,1.3,4.77,2.71,1.19,1.79,1.19,2.65,1.35,16.625,13.375,21.409722,0.592667,,13.706349,82.832624
US_IN_18091,2020-10-13,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,44,1,2017,49,,,0,0,3,2,2,5,5,5,14,4,2,19,47,70,53,327,326,318,341,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,22,1079,923,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,4,12,62,17,-16,3,2.54,4.01,5.6,2.94,16.45,2.21,6.28,4.13,0.85,1.58,3.17,1.47,4.24,1.47,2.88,1.7,2.49,1.75,0.91,2.6,,1.19,0.96,6.84,2.71,4.3,2.04,,1.81,3.96,1.58,8.42,3.05,1.36,1.07,0.79,1.58,2.32,4.47,4.92,2.09,3.22,0.79,1.13,3.9,1.24,2.66,1.87,1.64,1.58,1.13,1.24,,6.5,0.96,1.3,1.98,,1.07,20.01,4.58,0.91,2.49,1.24,6.5,1.64,1.53,,0.79,2.54,3.5,3.79,0.91,2.15,1.53,1.7,1.47,3.45,0.91,30.7,,1.58,2.32,1.41,1.36,1.24,1.75,,,0.85,3.62,5.88,1.7,,1.87,1.47,1.64,4.52,1.02,0.85,,4.52,1.02,4.86,3.28,1.41,2.54,1.36,2.21,1.53,12.652778,4.666667,20.479167,1.016,,4.02381,57.560531
US_IN_18091,2020-10-14,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,47,1,2064,50,,,0,0,2,0,1,11,12,5,6,7,2,19,49,70,54,338,338,323,347,251,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,20,1105,943,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,9,10,,27,-13,3,1.61,3.22,5.57,2.7,19.25,1.32,6.61,4.48,,1.95,3.16,0.86,4.83,1.03,2.87,1.9,2.93,1.67,1.38,2.87,0.98,1.26,,8.33,3.62,3.96,2.64,,1.32,3.04,1.55,7.24,3.73,0.92,1.21,,2.53,1.84,2.99,3.04,2.07,2.53,1.49,0.92,2.93,1.67,4.37,1.49,2.07,0.92,1.09,1.09,0.98,5.8,,1.26,0.8,1.09,1.15,18.61,3.73,,2.87,1.44,6.32,0.8,0.98,1.38,,2.81,3.85,4.19,1.09,1.84,1.44,,1.78,3.68,0.86,32.69,1.09,1.78,1.67,1.09,0.98,1.49,1.55,0.92,,2.3,2.36,5.92,1.72,1.03,1.84,2.58,1.78,5.23,1.03,0.86,,3.85,1.67,4.65,2.87,,2.81,0.86,2.58,1.95,15.033333,7.472222,23.877778,0.0,,4.347222,51.663172
US_IN_18091,2020-10-15,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,29,1,2093,51,,,0,0,1,1,0,4,3,4,5,8,2,19,50,71,54,342,341,327,352,259,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,15,1119,958,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,4,10,45,24,-13,3,1.29,2.93,4.98,3.63,12.08,1.0,7.15,4.16,,1.41,2.64,1.23,4.57,1.17,3.87,2.35,1.35,1.35,1.76,2.35,,1.52,0.82,7.86,2.93,4.34,3.17,,2.17,3.99,2.29,8.03,2.99,1.35,1.29,0.94,2.35,2.17,4.46,4.81,2.46,3.58,1.0,,3.4,1.41,3.63,1.99,2.17,1.29,,1.7,1.05,5.86,0.82,1.7,1.58,1.0,,19.41,4.75,,2.11,1.29,5.45,1.41,1.29,0.94,,2.76,4.04,3.17,2.11,2.35,0.82,1.52,,3.87,1.0,31.72,2.35,1.99,1.82,1.76,0.88,1.64,1.82,,,1.52,2.93,5.28,1.23,1.35,2.35,1.64,2.11,5.04,0.88,1.05,1.05,3.75,1.23,2.64,2.35,1.29,1.52,1.64,2.52,1.23,13.588889,8.666667,21.111111,0.0,,3.423611,50.811059
US_IN_18091,2020-10-16,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,44,1,2137,52,,,0,0,1,4,1,3,6,6,7,8,2,19,51,75,55,345,347,333,359,267,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,24,1139,982,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-2,-2,28,16,-16,4,0.84,4.85,6.05,3.29,13.29,2.16,6.41,4.37,,1.86,2.34,1.02,4.31,1.14,3.23,1.92,2.34,1.56,1.98,1.98,,0.9,,7.49,2.58,2.87,2.34,,2.16,3.11,1.56,6.89,4.43,2.69,1.08,0.9,1.92,2.28,2.99,3.65,1.32,3.53,1.26,1.08,3.59,,3.53,1.92,2.22,1.44,1.2,0.9,1.5,5.75,,,0.84,1.08,1.2,17.55,3.89,1.14,2.22,1.32,6.11,0.9,1.44,1.02,0.9,2.46,2.87,3.17,1.02,2.22,1.98,1.32,,3.95,1.26,29.76,1.5,1.14,2.1,1.26,0.84,1.68,1.44,1.62,,1.68,3.53,5.81,1.62,0.96,2.28,1.74,1.62,3.95,,1.26,,3.53,1.44,4.85,3.41,1.8,2.34,1.14,1.98,1.86,7.644444,1.538889,13.038889,0.15875,,-2.826389,49.909674
US_IN_18091,2020-10-17,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,12,0,2149,52,,,0,0,0,0,0,0,1,5,3,2,2,19,51,75,55,345,348,338,362,269,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,7,1144,989,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,8,14,,30,-4,1,1.05,3.23,4.61,2.97,12.33,1.25,6.2,4.61,,1.58,2.37,1.19,4.42,0.99,3.16,1.52,2.11,0.99,0.92,1.98,,1.58,1.32,8.37,2.37,3.3,2.97,1.19,2.31,3.76,2.37,6.26,3.49,1.32,,,2.37,2.83,2.44,3.03,1.78,2.97,1.12,1.32,3.82,1.52,3.56,1.52,2.04,,,1.65,1.65,3.69,,1.25,1.38,,1.05,14.96,4.61,0.99,2.64,1.25,6.2,,1.45,1.91,,2.7,2.5,3.3,1.19,1.98,1.85,2.37,2.24,3.43,1.12,31.05,1.65,1.58,1.52,1.19,,1.05,2.24,0.99,,1.71,3.49,4.68,1.25,,1.58,1.19,1.38,4.61,,1.05,1.05,4.02,1.05,3.03,1.71,1.45,2.04,0.99,1.65,1.71,8.253086,1.598765,16.493827,0.0,,-1.958333,50.037102
US_IN_18091,2020-10-18,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,5,1,2154,53,,,0,0,0,0,1,0,0,1,1,0,2,19,51,75,56,345,348,339,363,269,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,1148,990,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-1,10,31,17,-8,2,1.31,3.61,5.05,3.37,18.32,1.18,5.24,4.8,,,2.68,1.06,3.49,1.31,2.93,1.5,3.05,1.25,1.37,1.81,,,,8.6,3.49,4.55,3.18,1.12,2.12,2.62,2.62,5.67,3.74,3.24,0.94,,1.99,2.43,3.12,2.93,2.43,3.8,,,4.05,1.75,4.05,,2.31,1.18,1.06,0.87,0.94,6.17,,0.87,1.37,,1.62,16.58,5.11,1.06,2.74,,6.61,0.87,,1.43,1.25,2.12,3.3,4.86,1.06,2.18,1.62,1.68,,3.8,,31.04,1.25,1.37,4.24,1.0,,1.62,1.93,1.31,,2.18,2.68,4.67,1.81,1.06,1.5,1.18,1.87,4.55,1.12,1.56,,2.93,1.56,2.31,2.24,0.94,2.8,1.37,2.18,1.93,11.098765,5.709877,14.666667,0.423333,,3.013889,58.796118
US_IN_18091,2020-10-19,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,75,4,2229,57,,,0,1,4,5,1,8,13,7,11,15,2,20,55,80,57,353,361,346,374,284,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,32,41,1180,1031,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,4,1,25,21,-13,3,1.74,3.32,5.12,3.6,24.29,1.46,7.31,4.67,1.18,1.24,2.7,,4.72,1.35,2.81,1.18,2.92,1.07,1.41,2.42,,1.07,1.35,7.7,1.91,3.43,2.59,0.79,2.36,4.55,1.8,6.58,2.47,1.69,,,1.63,2.02,4.1,3.32,1.85,2.64,1.01,0.84,3.71,1.12,3.21,2.08,2.53,1.12,1.35,1.35,0.9,5.85,1.07,0.9,1.41,,1.12,18.44,5.62,1.07,2.87,1.18,5.9,0.9,1.35,0.9,,2.53,4.22,3.65,,2.31,,1.74,1.01,4.27,1.69,28.79,1.74,2.14,1.85,,0.84,1.46,1.46,1.01,0.79,1.29,2.87,5.12,1.35,,2.14,1.57,1.91,5.12,1.52,1.12,,3.54,,4.05,3.6,1.24,2.14,0.96,2.36,1.57,6.765432,4.364198,10.5,2.159,,3.576389,81.115317
US_IN_18091,2020-10-20,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,56,0,2285,57,,,1,2,4,5,3,4,5,9,8,10,3,22,59,85,60,357,366,355,382,294,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,26,1210,1057,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-2,3,39,13,-16,4,2.12,4.13,5.53,3.8,18.77,2.12,7.26,4.3,1.34,1.68,3.86,1.84,4.36,1.4,2.85,1.96,2.57,,1.17,2.63,,1.56,,9.55,3.07,3.97,2.4,,2.01,4.69,1.84,7.38,4.08,1.12,1.12,,1.62,2.35,4.3,3.46,2.12,2.68,1.23,1.23,3.19,0.84,2.52,2.07,2.35,0.78,1.01,1.62,1.51,5.87,1.12,1.23,1.73,1.06,1.4,19.17,4.97,0.95,4.08,1.45,6.99,,1.68,1.23,0.89,2.68,3.63,2.4,0.84,2.46,1.17,1.84,1.4,3.69,1.17,30.68,1.79,2.46,1.06,1.4,,0.89,1.84,1.23,0.84,1.79,3.41,5.7,0.78,0.95,3.46,2.29,2.07,4.58,1.17,,1.23,3.46,1.4,4.13,3.35,1.06,1.79,1.4,2.18,1.62,7.895062,4.919753,12.796296,0.3175,,3.833333,75.31822
US_IN_18091,2020-10-21,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,47,1,2332,58,,,0,0,1,0,4,13,3,9,5,4,3,22,60,85,64,370,369,364,387,298,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,29,1228,1086,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,4,1,,23,-13,3,1.95,3.51,5.13,4.29,19.56,2.06,6.46,4.29,,1.73,3.68,1.56,4.68,1.23,3.51,1.17,3.06,0.95,1.56,2.06,0.89,1.11,0.89,7.91,3.29,3.62,2.34,0.84,1.73,3.9,1.62,6.46,3.34,1.78,0.78,1.11,2.01,1.89,3.79,4.51,1.89,3.57,2.12,1.17,3.84,1.06,3.79,1.84,3.29,1.39,1.0,1.73,0.89,7.02,0.84,1.17,1.11,1.5,0.95,18.55,4.51,0.78,3.4,1.45,6.8,1.11,1.39,0.78,,2.62,3.62,3.96,0.84,2.34,1.39,2.01,1.67,3.73,1.06,32.48,1.73,2.51,1.23,1.11,0.89,1.0,1.5,0.95,,1.84,3.57,5.35,1.5,0.95,3.34,2.01,1.67,4.62,0.95,1.17,0.89,3.84,,3.73,2.84,1.34,2.06,1.34,1.89,1.5,10.574074,8.148148,13.04321,1.524,,7.75,83.003553
US_IN_18091,2020-10-22,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,54,0,2386,58,,,0,0,2,2,1,5,6,10,10,10,3,22,62,87,65,375,375,374,397,308,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,24,1258,1110,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,6,8,,23,-17,3,2.17,4.27,6.44,4.33,18.84,1.75,6.2,4.75,,1.87,3.61,1.56,5.17,1.14,3.01,2.05,3.13,1.26,1.69,2.29,1.08,1.26,1.38,7.4,2.59,3.55,2.83,1.14,1.62,3.97,2.11,5.17,3.43,0.84,1.38,,2.29,1.44,3.67,3.97,2.17,2.41,0.9,,3.25,1.26,3.79,1.5,1.99,1.02,0.84,1.14,1.2,5.9,,,1.32,0.9,1.02,17.45,4.09,1.08,2.47,,7.04,1.5,1.56,1.08,1.08,3.61,3.73,3.67,0.84,2.23,1.26,1.5,1.02,3.79,0.9,32.92,1.38,1.5,1.62,,1.02,1.32,2.17,1.56,1.14,1.87,4.09,5.12,2.53,1.56,1.99,1.5,2.65,4.03,,,1.2,3.31,1.2,3.85,2.23,1.02,1.87,0.84,2.77,1.44,13.716667,8.994444,23.705556,6.6675,,11.451389,86.438226
US_IN_18091,2020-10-23,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,33,0,2419,58,,,0,0,1,1,2,7,4,6,5,6,3,22,63,88,67,382,379,380,402,314,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,16,1275,1126,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-7,-5,10,16,-20,6,1.48,4.37,6.21,2.78,15.96,1.48,8.1,4.85,1.36,1.48,3.37,1.54,4.61,0.83,3.78,1.66,1.89,1.3,1.0,3.13,1.0,0.83,,6.8,2.78,3.78,3.72,,1.3,4.26,2.13,7.57,3.72,2.19,1.0,,1.48,2.13,4.49,3.55,1.6,3.67,1.66,1.6,3.55,1.48,4.02,1.95,2.19,1.6,1.06,0.89,1.06,6.15,1.06,1.18,2.07,1.36,1.66,19.09,5.56,,2.9,1.71,4.91,1.89,0.95,0.95,1.18,2.25,3.9,3.25,1.0,3.13,1.3,2.19,1.36,4.08,1.24,32.22,2.48,2.19,1.54,1.12,,1.0,1.48,1.3,,1.36,3.02,4.79,1.83,1.0,2.19,1.6,2.31,4.08,,0.95,1.18,4.08,1.83,4.2,1.54,0.95,2.66,1.06,2.31,1.6,16.82716,7.277778,22.37037,1.185333,,13.738095,83.850454
US_IN_18091,2020-10-24,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,8,2,2427,60,,,0,0,0,0,0,3,0,0,1,3,3,22,63,88,67,385,379,380,403,317,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,1277,1132,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,6,14,,34,-2,1,1.31,3.73,6.09,3.93,7.73,2.29,5.5,3.6,0.98,0.98,2.75,1.18,4.45,1.11,2.95,1.44,2.75,1.51,1.7,2.82,1.11,1.44,1.44,8.12,2.29,3.86,2.42,,1.9,4.45,1.64,4.91,3.47,1.31,1.11,,1.51,1.77,3.47,3.6,2.29,3.27,,,3.73,0.92,3.67,1.18,3.47,,1.7,,,5.04,,,1.44,1.18,1.64,18.14,3.8,1.11,2.03,1.97,5.57,,1.11,1.31,0.92,2.82,3.4,3.21,,2.03,1.77,2.29,1.31,3.34,0.98,30.45,0.98,1.83,1.44,1.11,1.24,1.51,1.38,1.38,,1.31,2.23,5.3,1.7,,1.77,1.51,1.18,5.24,,,,3.8,1.51,3.73,2.69,,2.69,1.44,1.7,1.44,6.191358,3.864198,8.037037,1.947333,,1.365079,72.402892
US_IN_18091,2020-10-25,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,19,1,2446,61,,,0,0,0,0,0,3,3,4,4,3,3,22,63,88,67,388,382,384,407,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,12,1284,1144,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,2,13,69,22,-7,1,2.18,4.24,6.48,3.08,11.04,1.54,7.12,4.11,,,2.57,1.35,5.07,0.9,3.34,2.37,2.25,0.96,1.09,2.63,,1.67,0.9,7.19,3.27,3.85,4.81,,1.8,4.36,1.73,6.22,4.62,1.28,1.16,1.03,1.67,2.05,3.85,3.59,2.25,3.66,,,3.53,,2.95,2.25,2.57,1.48,,1.54,,5.65,,,1.48,1.16,1.99,16.68,3.66,1.09,3.66,1.16,5.71,,1.03,1.73,,2.5,2.89,3.59,0.96,1.41,1.41,1.99,,4.24,,32.85,1.54,2.05,,,,1.35,1.93,1.16,,1.03,2.69,5.0,1.35,,2.5,1.28,1.73,4.75,0.9,0.96,,3.66,1.16,3.59,2.5,,2.12,1.6,2.31,1.16,5.256944,2.430556,8.472222,0.0,,0.52381,71.592259
US_IN_18091,2020-10-26,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,72,0,2518,61,,,0,1,2,3,4,10,10,11,11,11,3,23,65,91,71,398,392,395,418,331,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,28,42,1312,1186,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-2,-1,3,10,-15,5,1.47,3.58,4.56,3.26,16.77,2.39,7.43,4.88,,1.41,3.42,1.52,5.54,1.08,3.53,0.98,2.66,1.3,1.25,2.5,,1.3,0.98,7.98,3.36,3.42,2.12,1.14,2.33,4.39,1.57,7.33,3.09,1.84,0.98,,1.36,2.23,4.07,3.69,1.57,4.23,1.19,,3.47,1.03,5.16,1.68,2.93,1.63,,1.57,1.14,6.08,1.25,1.03,2.23,1.47,1.14,20.67,4.12,,3.47,1.74,5.1,1.52,1.57,1.36,,2.28,3.09,5.48,0.92,2.66,1.3,2.23,2.01,4.01,,34.08,1.03,2.23,1.74,1.36,,1.52,1.47,1.74,,1.63,2.88,5.21,2.5,1.68,2.33,1.08,2.33,4.39,1.03,1.14,1.08,3.09,0.98,4.07,2.28,1.52,2.66,1.36,2.5,1.95,5.8125,4.013889,7.388889,0.211667,,1.809524,75.86191
US_IN_18091,2020-10-27,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,53,3,2571,64,,,1,0,4,2,3,8,9,7,7,7,4,23,69,93,74,406,401,402,425,338,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,26,1336,1212,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,-5,1,-1,5,-19,6,1.32,4.69,6.07,4.47,17.43,1.65,8.0,5.35,1.1,2.15,3.14,1.21,4.69,,3.53,1.6,2.48,1.16,1.27,1.99,0.83,2.04,1.54,7.89,3.14,4.63,2.26,1.32,1.6,4.3,1.65,7.17,3.81,1.54,,,3.2,1.49,4.3,3.36,1.71,3.36,0.94,,3.47,1.21,3.92,2.1,1.93,1.27,,1.32,0.83,6.73,1.65,1.05,0.83,1.21,1.27,19.63,5.51,0.94,2.92,1.6,5.51,1.65,1.05,1.6,0.77,2.1,3.58,4.25,1.49,2.04,1.16,2.1,1.27,4.91,,33.7,0.94,2.32,0.99,0.88,0.99,2.04,2.26,1.1,,1.76,2.32,5.29,2.21,1.21,1.76,2.32,2.59,4.91,0.94,0.99,0.99,2.7,2.21,4.41,2.81,1.32,2.15,0.77,2.87,1.76,3.95679,3.166667,5.216049,0.381,,2.174603,89.330439
US_IN_18091,2020-10-28,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,36,1,2607,65,,,1,2,2,2,1,4,6,4,6,4,5,25,71,95,75,410,407,406,431,342,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,17,1351,1229,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,1,3,29,21,-14,4,1.53,3.12,5.33,3.63,19.17,1.59,7.71,3.23,,1.99,3.35,1.53,4.42,1.48,4.2,1.3,2.84,2.1,0.96,2.78,,1.7,1.19,6.92,2.38,3.29,3.18,0.85,1.59,4.03,1.42,6.47,2.67,1.48,1.08,,2.84,2.16,3.91,3.52,2.04,3.4,,,3.12,1.7,2.78,1.87,2.1,1.08,0.79,1.42,0.91,6.81,0.85,1.53,1.42,1.25,1.14,20.42,4.42,,2.38,1.48,4.37,1.02,0.96,1.53,1.08,2.04,3.86,3.97,0.79,2.44,1.02,1.7,1.3,5.9,1.19,33.19,1.48,1.59,1.93,0.96,0.96,2.04,1.7,0.79,0.85,1.53,2.61,4.76,1.99,1.08,1.93,1.87,1.99,5.45,1.08,1.08,,3.35,1.14,3.74,3.23,0.79,2.38,1.42,3.52,1.76,4.734568,0.475309,9.82716,0.564444,,0.373016,74.94683
